"label","domain","title","description","city","country"
,"www.chathamthisweek.com","
		Chatham News, Sports, Entertainment, Business, Life & Opinion | Chatham This Week	","Find Chatham breaking news, latest stories, recent happenings, events and updates in Chatham, Ontario. Coverage includes local, Ontario, Canada & World news, updates from West sport teams, business & entertainment world. Exclusive coverage, photo galleries, videos and much more from Chatham This Week.","Chatham","Canada"
,"www.community-news.com","TCN Home Page | The Community News","   ",,
,"www.dailytoreador.com","dailytoreador.com | The voice of the Texas Tech community since 1925.",,,
,"batchandnarrative.com","BATCH & NARRATIVE – a blog about cooking, writing, and everything else","a blog about cooking, writing, and everything else",,
,"www.malaysianwireless.com","MalaysianWireless","Get all the latest updates on Telcommunication, Internet, Broadband, Smartphones and Mobile apps.","Mobile",
,"warontherocks.com","403 Forbidden",,,
,"www.falarse.com","News - Falarse",,,
,"robertokaji.com","O at the Edges | Musings on poetry, language, perception, numbers, food, and anything else that slips through the cracks.","Musings on poetry, language, perception, numbers, food, and anything else that slips through the cracks.",,
,"my.christchurchcitylibraries.com","Christchurch City Libraries","Christchurch City Libraries is a network of public libraries in Christchurch, New Zealand - Connecting people, inspiring discovery,…","Christchurch","New Zealand"
,"www.eveningsun.com","Hanover - Home",,"Hanover",
,"wns24.com","Addiction in North America – North American Addiction Problems and Solutions","Mobile Video Optimization Market Size to Upsurge Based on Growing Usage of Smartphones, and ...Growth in the usage of smartphones, inc",,
,"louisville.forums.rivals.com","CardinalSports.com","CardinalSports.com: Complete football, basketball, baseball and recruiting coverage and breaking news of the University of Louisville Cardinals.","University",
,"www.thedrinksbusiness.com","Wine, Spirits and Beer Industry News & Trade Analysis from The Drinks Business","The leading European drinks trade publication;  at the forefront of what is happening in the drinks industry, focusing on wine, spirits and beer.",,
,"www.chicprofile.com","Beauty Trends and Latest Makeup Collections | Chic Profile -",,,
,"www.leighobserver.co.uk","Leigh Observer","A Leigh, Greater Manchester perspective on news, sport, what's on, lifestyle and more, from your local paper the Leigh Observer.","Leigh",
,"www.belpernews.co.uk","Belper News","A Belper perspective on news, sport, what's on, lifestyle and more, from your local paper the Belper News.","Belper",
,"atwonline.com","Air Transport | Aviation Week Network",,,
,"www.writersdigest.com","Write Better, Get Published, Be Creative | WritersDigest.com","Writer’s Digest is the No. 1 Resource for Writers, Celebrating the Writing Life and What it Means to be a Writer in Today's Publishing Environment.",,
,"www.adversus.com","Fashion 2020, street style, hair trends | ADVERSUS STYLE","Fashion trends 2020, street style, hair trends and makeup 2020 on ADVERSUS. Interviews with top models, sexy cover models, fashion designers",,
,"www.gallowaygazette.co.uk","Galloway Gazette","A Dumfries perspective on news, sport, what's on, lifestyle and more, from your local paper the Galloway Gazette.",,
,"www.thecultureclique.com","Home - The Culture Clique",,,
,"www.bolognapress.com","Bologna Press - News in English for Bologna, Italy","News in English for Bologna, Italy","Bologna","Italy"
,"www.dpmag.com","Home - Digital Photo Magazine",,,
,"caribbeancricket.com","CaribbeanCricket.com - The Independent Voice of West Indies Cricket",,,
,"missmillmag.com","Miss Millennia Magazine - Big Sister Advice for Millennials","Big Sister Advice for Millennials",,
,"www.miltontimes.com","miltontimes.com | Product of a caring community",,,
,"www.barnesville.com","Barnesville.com",,,
,"www.chinalawblog.com","403 Forbidden",,,
,"www.battlestargalactica-online.com","battlestargalactica-online.com",,,
,"www.uncut.co.uk","UNCUT - The spiritual home of great rock music","The spiritual home of great rock music. Classic interviews, in-depth new album reviews, essential news stories, live reviews, films, DVDs and much more.",,
,"pittnews.com","The Pitt News - The University of Pittsburgh's Daily Student Newspaper","The University of Pittsburgh's Daily Student Newspaper","Pittsburgh",
,"www.ashevilledailyplanet.com",,,,
,"www.caribbean360.com","Caribbean360 | Caribbean news coverage impacting society, business, politics, travel, lifestyle, health and personalities.","Caribbean news coverage impacting society, business, politics, travel, lifestyle, health and personalities.",,
,"www.architectural-review.com","The Architectural Review | Online and print magazine about international design","The Architectural Review is the only global architecture magazine for the 21st century. Be inspired and provoked by incisive critiques and the thinking behind the buildings shaping architectural discourse",,
,"thebanginbeats.com","Home | The Bangin Beats - The Bangin Beats",,,
,"plunderbund.com","Plunderbund",,,
,"defense-update.com","Defense-Update - Defense Update:","Defense-Update - Defense Update:",,
,"thecrpost.com","The Costa Rica Post - Costa Rica's Only Website","Costa Rica's Only Website",,"Costa Rica"
,"www.mobiletechroundup.com","MobileTechRoundup – A podcast providing you news, views and reviews of mobile technology since 2006",,,
,"www.notebookreview.com","NotebookReview.com - Notebook Reviews - Laptop Reviews and Netbook News","Notebook Reviews - Laptop Reviews and Netbook News",,
,"unconfirmedsources.com","Home - Unconfirmed Sources",,,
,"thebowtimes.com","The Bow Times | Of the People, By the People, For the People",,"Of",
,"mummytales.com","Mummy Tales | Raising a Family in Africa",,,
,"www.kiruba.com","Kiruba.com - Kiruba is an entrepreneur, author, speaker, podcaster and a farmer  Kiruba Shankar","Kribs' Blog is where the nuggets of his thoughts are strewn over .",,
,"waurikanewsjournal.com","Waurika News Journal | News from Waurika, Ryan, Terral, Ringling and the world.",,,
,"www.ratezip.com","Today's Mortgage Rates - Insurance & Bank Reviews | RateZip.com","Rate Zip - ",,
,"addisstandard.com","Home-Page - Addis Standard","Addisstandard.com",,
,"ubudcommunity.com","Ubud Community – Art – Culture – People – Bali",,"Bali",
,"dailythepatriot.com"," 403 Forbidden
",,,
,"www.cascademontana.com","Cascade Montana-Official Website – Cascade, Montana ",,"Montana",
,"sodamakerclub.com","The Best Soda Maker for Every Budget - SodaMakerClub","Looking for the perfect soda maker for your budget? The SodaMakerClub has got you covered with our extensively researched recommendations.",,
,"bcnmes.com","Barcelona Més, revista independiente cultural | BCN Més","Barcelona Més es una revista mensual y trilingüe que publica contenidos en catalán, castellano e inglés en Barcelona ciudad – y en papel","Barcelona",
,"truthinmedia.com","403 Forbidden",,,
,"munichnow.com","Munich News Culture Sport Life in English | MunichNOW","Munich news headlines, sports, opinions, culture, and articles on life in Munich and Bavaria - all in English - for locals and expatriates.","Munich",
,"www.puyogaceta.com","PuyoGaceta | Get Up To Date News Coverage",,,
,"corralescomment.com","Corrales Comment – News Reporting As If Democracy Matters.",,,
,"wilmott.com","Wilmott - Serving The Quantitative Finance Community","Serving The Quantitative Finance Community",,
,"la973.com","Radio Manantial – 97.3 MHz – Noticias Al Instante",,,
,"www.worldmagblog.com","World Mag  | Reviews From Around The World","World Mag is perfect for you if you want to know more about the products available on the market today. Click the link to read the reviews provided by our team.",,
,"www.tricocanary.com","Richards Publishing",,,
,"nyrej.com","
    NYREJ : The commercial real estate media source.    ","The commercial real estate media source.",,
,"www.ecoviaint.com","Ecovia Intelligence","Ecovia Intelligence (formerly known as Organic Monitor) is a specialist research, consulting & training company that focuses on global ethical product industries. Ecovia Intelligence was formerly known as Organic Monitor. We provide market research, consulting & training on global ethical product industries: organic foods, natural cosmetics, natural personal care products, sustainable products, etc.",,
,"www.cultofandroid.com","Cult of Android - Cult of Android - Breaking news for Android fans","Breaking news for Android fans",,
,"homeeducator.com","Temporary Page",,,
,"closetprofessor.blogspot.com","The Closet Professor",,,
,"www.nogalesinternational.com","nogalesinternational.com | Covering all of Santa Cruz County, AZ","The Nogales International is an award winning newspaper, based in Nogales, Arizona and was founded in 1925. It is published on Tuesdays and Fridays and is a division of Wick","Nogales",
,"www.fairborndailyherald.com","403 Forbidden",,,
,"catholicismpure.wordpress.com","Catholicism Pure & Simple | Catholicism without compromise","Catholicism without compromise",,
,"libyannewswire.com","Libya Breaking and Latest Headlines Updates","Libya Press Release Distribution Service - Get press releases and latest news of libya including Health, Business, Energy, Technology, Finance news Headlines.",,
,"www.redbull.com","Red Bull Gives You Wings - RedBull.com","Find the latest news, events, live streams, videos & photos from the World of Red Bull and beyond, including motorsports, bike, snow, surf, music and more.",,
,"wolbbaltimore.com","WOLB Talk 1010","Baltimore's station for the PEOPLE … with Larry Young every morning discussing issues that matter to YOU! Also featuring hosts like Warren Ballentine and Al Sharpton!","Baltimore",
,"motorsports.nbcsports.com","IndyCar, IMSA, F1, Supercross, Motocross News, Video | NBC Sports' MotorSportsTalk","Find the latest INDYCAR, F1, IMSA, Supercross, Motocross news, results, standings, race information and more from NBC Sports.",,
,"www.southwestjournal.com","Southwest Journal – Southwest Minneapolis' Community Newspaper",,,
,"purdue.forums.rivals.com","GoldandBlack.com","GoldandBlack.com: Complete football, basketball, baseball and recruiting coverage and breaking news of the Purdue University Boilermakers.",,
,"www.bromleytimes.co.uk","Bromley News and What's On - Bromley Times","Latest news, sport, and what's on for Bromley, Beckenham, Biggin Hill and the surrounding London areas from the Bromley Times.","Beckenham",
,"www.stlracing.com","STLRacing.com – Racing news, results, photos and information from the Midwest!",,,
,"www.ironmagazine.com","IronMag Bodybuilding Blog | Bodybuilding, Fitness, Sports, Science, PED",,,
,"www.sanjoseinside.com","San Jose Inside | A look inside San Jose politics and culture","Homeowners who plan on renting out their backyard cottage may also qualify for a financial hardship exemption.",,
,"www.mynechakovalleynow.com","Home - My Nechako Valley Now",,,
,"mundabor.wordpress.com","Mundabor's Blog | Tradidi quod et accepi: Catholicism without Compromise","Tradidi quod et accepi: Catholicism without Compromise",,
